id,name,name_en,place,population,is_in,source,adm1_name,adm2_name
way/1242807301,,,,,,,,
way/474861242,,,,,,,Zambezi,Kabbe
node/1936375617,,,hamlet,,,,Zambezi,Kabbe
way/474861240,,,,,,,Zambezi,Kabbe
way/1242807300,,,,,,,,
node/3370944527,,,hamlet,,,,Zambezi,Kabbe
way/474862807,,,,,,,Zambezi,Kabbe
way/474860214,,,,,,,Zambezi,Kabbe
way/474860213,,,,,,,Zambezi,Kabbe
way/474860218,,,,,,,Zambezi,Kabbe
node/1936375820,,,hamlet,,,,Zambezi,Kabbe
way/464794176,,,,,,,Zambezi,Kabbe
way/1194109321,,,,,,,,
way/1242807294,,,,,,,Zambezi,Kabbe
way/1242807293,,,,,,,Zambezi,Kabbe
way/1242807295,,,,,,,Zambezi,Kabbe
way/474862818,,,,,,,Zambezi,Kabbe
node/1936375796,,,hamlet,,,,Zambezi,Kabbe
way/474862812,,,,,,,Zambezi,Kabbe
node/3370944562,,,hamlet,,,,Zambezi,Kabbe
way/474862810,,,,,,,Zambezi,Kabbe
node/1936375653,,,hamlet,,,,Zambezi,Kabbe
way/474862805,,,,,,,Zambezi,Kabbe
way/474862799,,,,,,,Zambezi,Kabbe
node/1936375821,,,hamlet,,,,Zambezi,Kabbe
way/474862796,,,,,,,Zambezi,Kabbe
node/1936375694,,,hamlet,,,,Zambezi,Kabbe
node/1936375750,,,hamlet,,,,Zambezi,Kabbe
way/474862794,,,,,,,Zambezi,Kabbe
way/1242807304,,,,,,,Zambezi,Kabbe
way/474862780,,,,,,,Zambezi,Kabbe
node/1936375622,,,hamlet,,,,Zambezi,Kabbe
way/474862788,,,,,,,Zambezi,Kabbe
way/474862791,,,,,,,Zambezi,Kabbe
way/1242807303,,,,,,,Zambezi,Kabbe
way/1242807305,,,,,,,Zambezi,Kabbe
way/1242807306,,,,,,,Zambezi,Kabbe
way/1242807308,,,,,,,Zambezi,Kabbe
way/1242807307,,,,,,,Zambezi,Kabbe
way/1242807296,,,,,,,Zambezi,Kabbe
way/617924218,,,,,,,Zambezi,Kabbe
node/11550129328,Someli,,hamlet,,,,Zambezi,Kabbe
way/1242807276,,,,,,,Zambezi,Kabbe
way/192440219,,,,,,,,
way/413710592,,,,,,,,
way/1242807275,,,,,,,Zambezi,Kabbe
way/464967796,,,,,,,Zambezi,Kabbe
way/464967793,,,,,,,Zambezi,Kabbe
way/617924224,,,,,,,Zambezi,Kabbe
way/617924222,,,,,,,Zambezi,Kabbe
way/1242807264,,,,,,,Zambezi,Kabbe
way/1242807263,,,,,,,Zambezi,Kabbe
way/1242807273,,,,,,,Zambezi,Kabbe
way/1242807274,,,,,,,Zambezi,Kabbe
way/617924225,,,,,,,Zambezi,Kabbe
node/11550129333,Kasika,,village,,,,Zambezi,Kabbe
way/1242807271,,,,,,,Zambezi,Kabbe
way/1242807272,,,,,,,Zambezi,Kabbe
way/1242807269,,,,,,,Zambezi,Kabbe
way/617925750,,,,,,,Zambezi,Kabbe
node/11550129330,Sabelo,,hamlet,,,,Zambezi,Kabbe
way/1242807270,,,,,,,Zambezi,Kabbe
way/617925752,,,,,,,Zambezi,Kabbe
way/617925756,,,,,,,Zambezi,Kabbe
node/11550129332,Kasikili,,hamlet,,,,Zambezi,Kabbe
way/617925755,,,,,,,Zambezi,Kabbe
way/617925758,,,,,,,Zambezi,Kabbe
way/617925767,,,,,,,Zambezi,Kabbe
way/464967792,,,,,,,Zambezi,Kabbe
way/464967795,,,,,,,Zambezi,Kabbe
way/464967794,,,,,,,Zambezi,Kabbe
way/1242807262,,,,,,,Zambezi,Kabbe
way/1242807261,,,,,,,Zambezi,Kabbe
way/346936749,,,,,,,Zambezi,Kabbe
node/11550129329,Zaza,,hamlet,,,,Zambezi,Kabbe
node/11550129331,Kasenu,,hamlet,,,,Zambezi,Kabbe
way/346936746,,,,,,,Zambezi,Kabbe
relation/14235706,Mbalisinte,,,,,,Zambezi,Kabbe
way/316542865,,,,,,,Zambezi,Kabbe
way/316542857,,,,,,,Zambezi,Kabbe
way/1242807278,,,,,,,Zambezi,Kabbe
way/1242807277,,,,,,,Zambezi,Kabbe
way/1242807265,,,,,,,Zambezi,Kabbe
way/1242807266,,,,,,,Zambezi,Kabbe
way/1064265495,,,,,,,Zambezi,Kabbe
way/1242807267,,,,,,,Zambezi,Kabbe
way/1064265496,,,,,,,Zambezi,Kabbe
way/346936747,Ijambwe,,village,,,,Zambezi,Kabbe
way/346936748,,,,,,,Zambezi,Kabbe
way/1242807268,,,,,,,Zambezi,Kabbe
way/570526004,Ibbu,,village,,,,Zambezi,Katima Mulilo Rural
node/13957631254,Ibbu,,village,,,,Zambezi,Katima Mulilo Rural
node/13957631253,Mutikitila,,village,,,,Zambezi,Katima Mulilo Rural
way/305640588,,,,,,,Zambezi,Katima Mulilo Rural
way/464558430,,,,,,,Zambezi,Katima Mulilo Rural
way/463313004,,,,,,,Zambezi,Katima Mulilo Rural
way/463313003,,,,,,,Zambezi,Katima Mulilo Rural
way/460515411,,,,,,,,
way/460518430,,,,,,,,
way/460545281,,,,,,,Zambezi,Katima Mulilo Rural
way/460518422,,,,,,,,
way/460515410,,,,,,,,
node/12657904588,Angra-Juntas,,hamlet,,,,Karas,Naminus (Luderitz)
way/380281907,,,,,,,Karas,Naminus (Luderitz)
way/380281937,,,,,,,Karas,Naminus (Luderitz)
node/13619631984,Witputs Wes,,isolated_dwelling,,,,Karas,Naminus (Luderitz)
node/3181162796,,,hamlet,,,,Karas,Naminus (Luderitz)
node/3178934349,,,hamlet,,,,Karas,Naminus (Luderitz)
way/1068740212,,,,,,,Karas,Oranjemund
node/243660982,Rosh Pinah,,village,2835,,,Karas,Oranjemund
way/1068736797,Daberas Mine Hostel,,,,,,Karas,Oranjemund
way/369962039,,,,,,,,
node/3975319333,Sanddrift,,village,,,,,
node/3503063789,Arriesdrif,,isolated_dwelling,,,,Karas,Oranjemund
way/343469065,Arriesdrif,,hamlet,,,,Karas,Oranjemund
way/369962038,,,,,,,Karas,Oranjemund
way/403450504,Grootderm,,,,,,Karas,Oranjemund
way/403450505,,,hamlet,,,,Karas,Oranjemund
way/403450506,,,,,,,Karas,Oranjemund
node/262694682,Alexander Bay,Alexander Bay,village,,,,,
way/277177240,,,,,,,,
way/1183382800,,,,,,,Karas,Oranjemund
way/1183382801,,,,,,,Karas,Oranjemund
way/1183382805,,,,,,,Karas,Oranjemund
way/1183382802,,,,,,,Karas,Oranjemund
way/1183382803,,,,,,,Karas,Oranjemund
way/1183382804,,,,,,,Karas,Oranjemund
way/1183382807,,,,,,,Karas,Oranjemund
way/1183382808,,,,,,,Karas,Oranjemund
way/1183382806,,,,,,,Karas,Oranjemund
way/1183382756,,,,,,,Karas,Oranjemund
way/1183382809,,,,,,,Karas,Oranjemund
way/1183382810,,,,,,,Karas,Oranjemund
way/1183382755,,,,,,,Karas,Oranjemund
way/1183382754,,,,,,,Karas,Oranjemund
way/1183382750,,,,,,,Karas,Oranjemund
way/1183382751,,,,,,,Karas,Oranjemund
way/1183382752,,,,,,,Karas,Oranjemund
way/1183382753,,,,,,,Karas,Oranjemund
way/1183382745,,,,,,,Karas,Oranjemund
way/1183382746,,,,,,,Karas,Oranjemund
way/1183382744,,,,,,,Karas,Oranjemund
way/1183382747,,,,,,,Karas,Oranjemund
way/1183382842,,,,,,,Karas,Oranjemund
way/1183382843,,,,,,,Karas,Oranjemund
way/1183382844,,,,,,,Karas,Oranjemund
way/1183382846,,,,,,,Karas,Oranjemund
way/1183382817,,,,,,,Karas,Oranjemund
way/1183382818,,,,,,,Karas,Oranjemund
way/1183382819,,,,,,,Karas,Oranjemund
way/1183382820,,,,,,,Karas,Oranjemund
way/1183382821,,,,,,,Karas,Oranjemund
way/1183382822,,,,,,,Karas,Oranjemund
way/1183382825,,,,,,,Karas,Oranjemund
way/1183382826,,,,,,,Karas,Oranjemund
way/1183382827,,,,,,,Karas,Oranjemund
way/1183382828,,,,,,,Karas,Oranjemund
way/1183382848,,,,,,,Karas,Oranjemund
way/1183382830,,,,,,,Karas,Oranjemund
way/1183382829,,,,,,,Karas,Oranjemund
way/1183382847,,,,,,,Karas,Oranjemund
way/1183382831,,,,,,,Karas,Oranjemund
way/1183382811,,,,,,,Karas,Oranjemund
way/1183382850,,,,,,,Karas,Oranjemund
way/1183382849,,,,,,,Karas,Oranjemund
way/1183382812,,,,,,,Karas,Oranjemund
way/1183382813,,,,,,,Karas,Oranjemund
way/1183382814,,,,,,,Karas,Oranjemund
way/1183382815,,,,,,,Karas,Oranjemund
way/1183382816,,,,,,,Karas,Oranjemund
way/1183382851,,,,,,,Karas,Oranjemund
way/1183382832,,,,,,,Karas,Oranjemund
way/1183382852,,,,,,,Karas,Oranjemund
way/1183382772,,,,,,,Karas,Oranjemund
way/1183382771,,,,,,,Karas,Oranjemund
way/1183382769,,,,,,,Karas,Oranjemund
way/1183382770,,,,,,,Karas,Oranjemund
way/1183382773,,,,,,,Karas,Oranjemund
way/1183382774,,,,,,,Karas,Oranjemund
way/1183382775,,,,,,,Karas,Oranjemund
node/243788224,Oranjemund,,village,3908,,,Karas,Oranjemund
way/1183382824,,,,,,,Karas,Oranjemund
way/1183382761,,,,,,,Karas,Oranjemund
way/1183382780,,,,,,,Karas,Oranjemund
way/1183382779,,,,,,,Karas,Oranjemund
way/1183382777,,,,,,,Karas,Oranjemund
way/1183382778,,,,,,,Karas,Oranjemund
way/1183382789,,,,,,,Karas,Oranjemund
way/1183382790,,,,,,,Karas,Oranjemund
way/1183382781,,,,,,,Karas,Oranjemund
way/1183382823,,,,,,,Karas,Oranjemund
way/1183382758,,,,,,,Karas,Oranjemund
way/1183382757,,,,,,,Karas,Oranjemund
way/1183382759,,,,,,,Karas,Oranjemund
way/1183382791,,,,,,,Karas,Oranjemund
way/1183382792,,,,,,,Karas,Oranjemund
way/1183382793,,,,,,,Karas,Oranjemund
way/1183382794,,,,,,,Karas,Oranjemund
way/1183382795,,,,,,,Karas,Oranjemund
way/1183382796,,,,,,,Karas,Oranjemund
way/1183382797,,,,,,,Karas,Oranjemund
way/1183382798,,,,,,,Karas,Oranjemund
way/1183382799,,,,,,,Karas,Oranjemund
way/1183382782,,,,,,,Karas,Oranjemund
way/1183382783,,,,,,,Karas,Oranjemund
way/1183382784,,,,,,,Karas,Oranjemund
way/1183382785,,,,,,,Karas,Oranjemund
way/1183382786,,,,,,,Karas,Oranjemund
way/1183382787,,,,,,,Karas,Oranjemund
way/1183382788,,,,,,,Karas,Oranjemund
way/1183382776,,,,,,,Karas,Oranjemund
way/1183382767,,,,,,,Karas,Oranjemund
way/1183382766,,,,,,,Karas,Oranjemund
way/1183382765,,,,,,,Karas,Oranjemund
way/1183382764,,,,,,,Karas,Oranjemund
way/1183382762,,,,,,,Karas,Oranjemund
way/1183382742,,,,,,,Karas,Oranjemund
way/1183382768,,,,,,,Karas,Oranjemund
way/1183382763,,,,,,,Karas,Oranjemund
way/1183382743,,,,,,,Karas,Oranjemund
way/380281928,,,,,,,Karas,Oranjemund
way/1183382833,,,,,,,Karas,Oranjemund
way/1183382834,,,,,,,Karas,Oranjemund
way/1183382877,,,,,,,Karas,Oranjemund
way/1183382878,,,,,,,Karas,Oranjemund
way/1183382880,,,,,,,Karas,Oranjemund
way/1183382876,,,,,,,Karas,Oranjemund
way/1183382875,,,,,,,Karas,Oranjemund
way/1183382873,,,,,,,Karas,Oranjemund
way/1183382872,,,,,,,Karas,Oranjemund
way/1183382866,,,,,,,Karas,Oranjemund
way/1183382874,,,,,,,Karas,Oranjemund
way/1183382881,,,,,,,Karas,Oranjemund
way/1183382885,,,,,,,Karas,Oranjemund
way/1183382884,,,,,,,Karas,Oranjemund
way/1183382883,,,,,,,Karas,Oranjemund
way/1183382882,,,,,,,Karas,Oranjemund
way/1183382864,,,,,,,Karas,Oranjemund
way/1183382879,,,,,,,Karas,Oranjemund
way/1183382865,,,,,,,Karas,Oranjemund
way/1183382861,,,,,,,Karas,Oranjemund
way/1183382862,,,,,,,Karas,Oranjemund
way/1183382863,,,,,,,Karas,Oranjemund
way/1183382860,,,,,,,Karas,Oranjemund
way/1183382853,,,,,,,Karas,Oranjemund
way/1183382857,,,,,,,Karas,Oranjemund
way/1183382859,,,,,,,Karas,Oranjemund
way/1183382858,,,,,,,Karas,Oranjemund
way/1183382856,,,,,,,Karas,Oranjemund
way/1183382855,,,,,,,Karas,Oranjemund
way/1183382854,,,,,,,Karas,Oranjemund
way/1183382836,,,,,,,Karas,Oranjemund
way/1183382835,,,,,,,Karas,Oranjemund
way/1183382837,,,,,,,Karas,Oranjemund
way/1183382838,,,,,,,Karas,Oranjemund
way/1183382840,,,,,,,Karas,Oranjemund
way/1183382839,,,,,,,Karas,Oranjemund
way/1183382841,,,,,,,Karas,Oranjemund
way/201952258,,,,,,,Karas,Karasburg
way/388346624,Informal Settlement,,,,,,Karas,Karasburg
node/2034782874,Aussenkehr,,village,,,,Karas,Karasburg
way/485432822,,,,,,,Karas,Karasburg
way/485432899,,,,,,,,
way/485432894,,,,,,,,
node/3526738150,,,isolated_dwelling,,,,,
way/1256777289,,,,,,,,
way/1077624913,,,,,,,Karas,Karasburg
way/1077624920,,,,,,,Karas,Karasburg
way/1077624917,,,,,,,Karas,Karasburg
node/243652939,Noordoewer,,village,,,,Karas,Karasburg
way/1077624922,,,,,,,Karas,Karasburg
way/1077624931,,,,,,,Karas,Karasburg
node/3175725954,,,hamlet,,,,Karas,Karasburg
node/4224114589,Haib,,hamlet,,,,Karas,Karasburg
node/3166721374,,,hamlet,,,,Karas,Karasburg
node/13629585471,Deelvlei,,isolated_dwelling,,,,Karas,Karasburg
node/3218044565,Uitskot,,hamlet,,,,Karas,Karasburg
node/5279337620,,,isolated_dwelling,,,,Karas,Karasburg
node/243784427,Grünau,,village,,,,Karas,Karasburg
way/191883938,,,hamlet,,,,Karas,Karasburg
node/13629585390,Vaalputs,,isolated_dwelling,,,,Karas,Karasburg
way/192906836,,,,,,,Karas,Keetmanshoop Rural
node/1375657185,Klein Karas,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/1375662579,Hobas Camp,,hamlet,,,,Karas,Karasburg
way/237456636,,,,,,,Karas,Karasburg
node/2477745743,ǀAi-ǀAis,,village,,,,Karas,Karasburg
way/311836765,,,,,,,Karas,Karasburg
node/2477850078,Oena Mine,,village,,,,,
way/240015757,,,,,,,,
node/13619631941,Abos,,isolated_dwelling,,,,Karas,Berseba
node/13718701567,Feldschuhhorn West,,isolated_dwelling,,,,Karas,Berseba
way/1346771455,,,,,,,Karas,Berseba
node/5271835168,Kosis,,hamlet,,,,Karas,Berseba
node/13718701590,Agasab,,hamlet,,,,Karas,Berseba
node/3181191460,Soutkuil,,hamlet,,,,Karas,Berseba
node/13620391338,Augurabis,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/4949450677,Chamieites,,hamlet,,,,Karas,Keetmanshoop Rural
node/13620391343,Holoog,,hamlet,,,,Karas,Keetmanshoop Rural
node/13629585402,Goedemoed,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/3175687675,,,hamlet,,,,Karas,Keetmanshoop Rural
node/13629585403,Rooiberg,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/1384301901,Seeheim,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/3554474936,,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/13719242135,Droogputs,,isolated_dwelling,,,,Karas,Keetmanshoop Rural
node/3115277640,Snyfontein,,hamlet,,,,Karas,Berseba
way/817898419,Westdene,,suburb,,,,Karas,Keetmanshoop Urban
way/192907811,,,,,,,Karas,Keetmanshoop Urban
way/948405526,Ileni,,,,,,Karas,Keetmanshoop Urban
way/122981064,Tseiblaagte,,suburb,,,,Karas,Keetmanshoop Urban
way/817916035,,,,,,,Karas,Keetmanshoop Urban
node/82260251,Keetmanshoop,,town,20977,,,Karas,Keetmanshoop Urban
way/1173999662,,,,,,,Karas,Keetmanshoop Urban
way/1173787226,,,,,,,Karas,Keetmanshoop Urban
way/122981784,Noordhoek,,suburb,,,,Karas,Keetmanshoop Urban
way/306482315,Krönlein,,suburb,,,,Karas,Keetmanshoop Urban
node/5271838851,Tsawisis,,hamlet,,,,Karas,Berseba
node/13904651516,Wortel,,hamlet,,,,Karas,Berseba
node/13904681368,Blouputs,,hamlet,,,,Karas,Berseba
node/5485169747,Blouwes,,village,300,,,Karas,Berseba
way/570523353,,,,,,,Karas,Berseba
node/13904680892,Kameel Rivier,,hamlet,,,,Karas,Keetmanshoop Rural
node/13904681077,Bloemhof,,hamlet,,,,Karas,Keetmanshoop Rural
node/13904681366,Blaukehl South,,hamlet,,,,Karas,Berseba
node/13904681367,Blaukehl North,,hamlet,,,,Karas,Berseba
node/11530267181,Bloedvlei,,hamlet,,,,Karas,Berseba
node/13904681370,Weltevrede,,hamlet,,,,Karas,Berseba
node/13904681371,Vergenoeg,,hamlet,,,,Karas,Berseba
node/13904680864,Nuwekalk,,hamlet,,,,Karas,Berseba
node/13904651517,Aub-Gaus,,hamlet,,,,Karas,Berseba
node/261601238,Tses,,village,1000,,,Karas,Berseba
way/124333922,,,,,,,Karas,Berseba
way/731941261,,,,,,,Karas,Berseba
way/731941260,,,,,,,Karas,Berseba
node/13719242212,Tsaraxa-aibes,,isolated_dwelling,,,,Karas,Berseba
node/13904680865,Kuikanabis,,hamlet,,,,Karas,Berseba
node/13904680866,Haruchas,,hamlet,,,,Karas,Berseba
node/11530269051,Wasser,,hamlet,,,,Karas,Berseba
node/13904680886,Poortjie,,hamlet,,,,Karas,Berseba
node/13719242211,Goms,,isolated_dwelling,,,,Karas,Berseba
way/229469589,,,,,,,Karas,Berseba
way/229469586,,,,,,,Karas,Berseba
node/261561473,Berseba,,village,,,,Karas,Berseba
way/229469598,,,,,,,Karas,Berseba
way/229469594,,,,,,,Karas,Berseba
node/13718701725,Nanerob,,hamlet,,,,Karas,Berseba
node/13718701672,At-Aisis,,hamlet,,,,Karas,Berseba
node/13718701671,Naruaums,,hamlet,,,,Karas,Berseba
node/13718701726,Huitsib,,hamlet,,,,Karas,Berseba
node/13718701934,Gavaams,,hamlet,,,,Karas,Berseba
node/3181280953,,,hamlet,,,,Karas,Berseba
node/13718701591,Noibrom,,hamlet,,,,Karas,Berseba
node/13718701618,Nuwe Florsheim,,hamlet,,,,Karas,Berseba
node/13718701507,Klein Schwarzkuppe,,hamlet,,,,Karas,Berseba
way/525378285,,,,,,,Karas,Berseba
node/243779114,Bethanie,,village,3900,,,Karas,Berseba
way/525378280,,,,,,,Karas,Berseba
node/13718701520,Groot Schwarzkuppe,,hamlet,,,,Karas,Berseba
node/3181675417,,,hamlet,,,,Karas,Berseba
way/310724277,,,,,,,Karas,Berseba
node/3161811381,,,hamlet,,,,Karas,Berseba
way/34878111,Helmeringhausen,,isolated_dwelling,,,,Karas,Berseba
way/244745740,,,,,,,Karas,Naminus (Luderitz)
way/442255958,,,,,,,Karas,Naminus (Luderitz)
node/2038178818,Aus,,village,,,,Karas,Naminus (Luderitz)
relation/15893036,,,,,,,Karas,Naminus (Luderitz)
way/384030247,Farm Plateau,,,,,,Karas,Naminus (Luderitz)
node/3181693484,Plateau,,hamlet,,,,Karas,Naminus (Luderitz)
way/442222049,,,isolated_dwelling,,,,Karas,Naminus (Luderitz)
node/3181675191,,,hamlet,,,,Karas,Berseba
node/2042165457,Guibis,,hamlet,,,,Karas,Berseba
node/13619621776,Kokerboomkloof,,isolated_dwelling,,,,Karas,Naminus (Luderitz)
way/407714102,,,,,,,Karas,Naminus (Luderitz)
way/407714101,,,,,,,Karas,Naminus (Luderitz)
node/12183500402,Pomona,,hamlet,,,,Karas,Naminus (Luderitz)
way/407714104,,,,,,,Karas,Naminus (Luderitz)
way/330442703,,,,,,,Karas,Naminus (Luderitz)
way/330442705,,,,,,,Karas,Naminus (Luderitz)
way/1416899733,,,,,,,Karas,Naminus (Luderitz)
way/1416899732,,,,,,,Karas,Naminus (Luderitz)
way/1416899734,,,,,,,Karas,Naminus (Luderitz)
way/244451155,Area 7,,,,,,Karas,Naminus (Luderitz)
way/894502362,SDFN,,,,,,Karas,Naminus (Luderitz)
way/1175021349,,,,,,,Karas,Naminus (Luderitz)
way/897650266,,,,,,,Karas,Naminus (Luderitz)
way/97231609,Nautilus Extension 1,,,,,,Karas,Naminus (Luderitz)
way/897967507,,,,,,,Karas,Naminus (Luderitz)
way/360433103,,,,,,,Hardap,Gibeon
way/102191568,,,,,,,Hardap,Gibeon
way/102191572,,,,,,,Hardap,Gibeon
node/4289452797,Sesriem,,hamlet,,,,Hardap,Gibeon
way/278223030,,,,,,,Hardap,Gibeon
way/297689337,,,,,,,Hardap,Gibeon
node/2697454854,Keerweder,,hamlet,,,,Hardap,Gibeon
node/3178626688,,,hamlet,,,,Hardap,Gibeon
node/3178595550,,,hamlet,,,,Hardap,Gibeon
node/3183381363,,,hamlet,,,,Hardap,Gibeon
node/3183381123,,,hamlet,,,,Hardap,Gibeon
node/3957282825,Amajuba,,hamlet,,,,Hardap,Gibeon
node/13011327831,Lekkerwater (Goede Hoop 135),,isolated_dwelling,,,,Hardap,Gibeon
node/3190343849,Ounois (Resettlement),,hamlet,,,,Hardap,Rehoboth Rural
node/3188213318,,,hamlet,,,,Hardap,Rehoboth Rural
node/3183455547,,,hamlet,,,,Hardap,Gibeon
node/3183455676,,,hamlet,,,,Hardap,Gibeon
way/278221296,,,,,,,Hardap,Gibeon
node/408999371,Betta,,hamlet,,,,Hardap,Gibeon
way/442168500,Spes Bona,,hamlet,,,,Hardap,Gibeon
way/550634154,Swakara,,hamlet,,,,Hardap,Gibeon
way/310724275,,,,,,,Karas,Berseba
way/310724269,,,,,,,Karas,Berseba
way/690932758,,,,,,,Hardap,Gibeon
way/690932760,,,,,,,Hardap,Gibeon
way/690932759,,,,,,,Hardap,Gibeon
way/690932795,,,,,,,Hardap,Gibeon
way/690932792,,,,,,,Hardap,Gibeon
way/690932793,,,,,,,Hardap,Gibeon
way/690932773,,,,,,,Hardap,Gibeon
way/690932778,,,,,,,Hardap,Gibeon
way/690932785,,,,,,,Hardap,Gibeon
node/5271839493,,,hamlet,,,,Hardap,Gibeon
node/5271839479,,,isolated_dwelling,,,,Hardap,Gibeon
node/5271839400,Aneis,,isolated_dwelling,,,,Hardap,Gibeon
node/5271839326,,,isolated_dwelling,,,,Hardap,Gibeon
way/216509687,,,,,,,Karas,Berseba
node/2424717770,Kutenhoas,,village,,,,Karas,Berseba
way/234899100,,,,,,,Karas,Berseba
way/234896316,,,,,,,Karas,Berseba
way/234896323,,,,,,,Karas,Berseba
way/234896321,,,,,,,Karas,Berseba
way/229469591,,,,,,,Karas,Berseba
way/229469596,,,,,,,Karas,Berseba
node/2430600689,Gainachas,,village,,,,Karas,Berseba
node/5271839476,Oros,,isolated_dwelling,,,,Karas,Berseba
node/13572305319,Gavetamas,,isolated_dwelling,,,,Karas,Berseba
node/5271839667,,,hamlet,,,,Hardap,Gibeon
way/972834206,,,,,,,Hardap,Gibeon
node/13572305320,Aretitis,,hamlet,,,,Karas,Berseba
node/5269952777,,,isolated_dwelling,,,,Karas,Berseba
node/5269953196,,,village,,,,Karas,Berseba
node/13572305333,Zaris,,hamlet,,,,Karas,Berseba
node/13572305332,Groot Daberas,,hamlet,,,,Karas,Berseba
node/13572305331,Dorn-Daberas,,hamlet,,,,Karas,Berseba
node/2967088562,Mispa,,hamlet,,,,Hardap,Gibeon
way/449844908,,,,,,,Hardap,Gibeon
node/7637898706,Amper Bo,,hamlet,,,,Hardap,Gibeon
node/13555944541,Arbeidsgenot,,hamlet,,,,Karas,Berseba
node/2967068493,Oskop,,hamlet,,,,Hardap,Gibeon
node/3159312694,,,hamlet,,,,Hardap,Gibeon
way/310510942,,,,,,,Hardap,Gibeon
way/310510939,,,,,,,Hardap,Gibeon
way/310510938,,,,,,,Hardap,Gibeon
way/310510941,,,,,,,Hardap,Gibeon
node/3159312695,,,hamlet,,,,Hardap,Gibeon
node/13555944232,Kameelhaar Nord,,hamlet,,,,Hardap,Gibeon
node/5269950899,,,hamlet,,,,Hardap,Gibeon
node/2282923557,Asab,,isolated_dwelling,,,,Hardap,Gibeon
way/219088263,,,,,,,Hardap,Gibeon
way/124328862,,,,,,,Hardap,Gibeon
node/2572839825,Gibeon,,village,,,,Hardap,Gibeon
way/310509940,,,,,,,Hardap,Mariental Rural
node/13555939913,Glencoe,,hamlet,,,,Hardap,Gibeon
node/3190526308,,,hamlet,,,,Hardap,Gibeon
node/3161510819,,,hamlet,,,,Hardap,Gibeon
node/3161530567,,,hamlet,,,,Hardap,Gibeon
way/310690970,,,,,,,Hardap,Gibeon
node/3161511081,,,hamlet,,,,Hardap,Gibeon
node/3190573217,Witbooisvlei,,hamlet,,,,Hardap,Mariental Rural
node/3161511070,,,hamlet,,,,Hardap,Mariental Rural
way/310507155,,,,,,,Hardap,Mariental Rural
way/310505196,,,,,,,Hardap,Mariental Rural
way/310504726,,,,,,,Hardap,Mariental Rural
way/310506305,,,,,,,Hardap,Mariental Rural
way/310506304,,,,,,,Hardap,Mariental Rural
way/1107083005,Ou Stampriet,,,,,,Hardap,Mariental Rural
way/308953341,,,,,,,Hardap,Mariental Rural
node/243746215,Stampriet,,village,,,,Hardap,Mariental Rural
way/308953315,,,,,,,Hardap,Mariental Rural
node/3159617862,,,hamlet,,,,Hardap,Mariental Rural
way/916914444,,,,,,,Hardap,Mariental Rural
way/916914445,,,,,,,Hardap,Mariental Rural
way/1096829223,,,,,,,Hardap,Mariental Urban
way/24207621,,,,,,,Hardap,Mariental Rural
way/24207623,,,,,,,Hardap,Mariental Rural
way/24207260,,,,,,,Hardap,Mariental Urban
way/1238117927,,,,,,,Hardap,Mariental Urban
way/24207169,,,,,,,Hardap,Mariental Urban
node/5669837284,Mariental,,town,12478,,,Hardap,Mariental Urban
way/1085106311,,,,,,,Hardap,Mariental Urban
way/1085106261,,,,,,,Hardap,Mariental Urban
way/1264582899,,,,,,,Hardap,Mariental Urban
way/1085106314,,,,,,,Hardap,Mariental Urban
way/1085106264,,,,,,,Hardap,Mariental Urban
node/3162968095,Uibes,,village,,,,Hardap,Gibeon
way/216187006,,,,,,,Hardap,Gibeon
node/3162965449,,,hamlet,,,,Hardap,Gibeon
way/1354037042,,,,,,,Hardap,Gibeon
node/3162968326,,,hamlet,,,,Hardap,Gibeon
way/1354037043,,,,,,,Hardap,Gibeon
way/1229870792,,,,,,,Hardap,Gibeon
way/1227021928,,,,,,,Hardap,Gibeon
way/88640891,Andrewville,,,,,,Hardap,Gibeon
way/1227021929,,,,,,,Hardap,Gibeon
node/243709809,Maltahöhe,,village,,,,Hardap,Gibeon
way/911751507,,,,,,,Hardap,Rehoboth Rural
node/3188044063,Schlip,,village,,,,Hardap,Rehoboth Rural
way/312884167,,,,,,,Hardap,Rehoboth Rural
way/911759889,,,,,,,Hardap,Rehoboth Rural
way/312884170,Karanas Resettlement,,,,,,Hardap,Rehoboth Rural
node/10181682925,Witkop (resettlement),,hamlet,,,,Hardap,Rehoboth Rural
way/1463890206,,,,,,,Hardap,Rehoboth Rural
node/2578070352,Kauchas,,hamlet,,,,Hardap,Rehoboth Rural
way/911718079,,,,,,,Hardap,Rehoboth Rural
node/3188044084,,,hamlet,,,,Hardap,Rehoboth Rural
node/10181622898,Tsumis,,hamlet,,,,Hardap,Rehoboth Rural
node/10181683087,Nakaeis (resettlement),,hamlet,,,,Hardap,Rehoboth Rural
node/10181683010,Naris (resettlement),,hamlet,,,,Hardap,Rehoboth Rural
way/916844470,,,,,,,Hardap,Rehoboth Rural
node/8515544951,Tsumis Park,,village,,,,Hardap,Rehoboth Rural
